id,name,details,gender,category
Women:KNITWEAR:139,100% WOOL KNIT CARDIGAN,Cardigan made of 100% wool. Round neck and long sleeves. Button-up front. Ribbed trims.,Women,KNITWEAR
Women:KNITWEAR:140,WOOL BLEND KNIT VEST WITH CUT OUT,Knit vest made of a wool blend. Sleeveless with a round neck. Side vent with pleats. Ribbed trims.,Women,KNITWEAR
Women:KNITWEAR:141,100% WOOL KNIT SWEATER,"Sweater made of 100% wool. Featuring a round neckline, long sleeves and ribbed trims.",Women,KNITWEAR
Women:KNITWEAR:142,METALLIC THREAD KNIT TOP WITH FRINGING,Sleeveless top with a round neck. Metallic thread detail. Fringing at the hem.,Women,KNITWEAR
Women:KNITWEAR:143,BASIC KNIT SWEATER,Round neck sweater with long sleeves and decorative gold buttons. Ribbed trims.,Women,KNITWEAR
Women:KNITWEAR:145,CASHMERE KNIT SWEATER,Sweater made of a cashmere blend. Featuring a V-neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:146,KNIT BOMBER JACKET WITH DRAWSTRING,V-neck jacket with long cuffed sleeves. Zip-up front. Adjustable drawstring hem.,Women,KNITWEAR
Women:KNITWEAR:147,CABLE-KNIT CARDIGAN,V-neck cardigan with long sleeves and a button-down front.,Women,KNITWEAR
Women:KNITWEAR:151,KNIT CROSSOVER HALTER TOP,Crossover halterneck top with wide straps.,Women,KNITWEAR
Women:KNITWEAR:152,COLOUR BLOCK OPEN KNIT SWEATER,Sweater made of an alpaca and wool blend. Round neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:153,METALLIC THREAD KNIT SWEATER,Round neck sweater with long sleeves and metallic thread detail.,Women,KNITWEAR
Women:KNITWEAR:156,BASIC KNIT SWEATER,"Round neck sweater featuring long sleeves, side vents at the hem and ribbed trims.",Women,KNITWEAR
Women:KNITWEAR:160,COLOUR BLOCK OPEN KNIT SWEATER,Cropped sweater made of a wool and alpaca blend. Round neck and long sleeves.,Women,KNITWEAR
Women:KNITWEAR:168,RUFFLED KNIT TOP,Sleeveless top with a V-neck and ruffles.,Women,KNITWEAR
Women:KNITWEAR:169,METALLIC MESH KNIT TOP,Sleeveless round neck top.,Women,KNITWEAR
Women:KNITWEAR:175,SOFT-TOUCH KNIT SWEATER,Round neck sweater with short sleeves. Soft touch detail. Ribbed trims.,Women,KNITWEAR
Women:KNITWEAR:176,CABLE-KNIT SWEATER,V-neck sweater with long turn-up sleeve detail.,Women,KNITWEAR
