id,name,details,gender,category
Women:PERFUMESNEW:32,RED VANILLA 30 ML,"ZARA RED VANILLA 30 ML (1.0 FL. OZ). Eau de toilette. A sophisticated, warm and spicy fragrance with floral and sweet notes. A bright bouquet of elegant iris and red peony flowers combined with juicy notes of tangerine and a sweet and delicate hint of raspberry, fused with a note of vanilla.",Women,PERFUMESNEW
Women:PERFUMESNEW:33,ZARA RED TEMPTATION 10 ML / 0.34 oz,"ZARA RED TEMPTATION EDP 10 ML (0.34 FL. OZ).Floral eau de parfum. The fragrance pyramid reveals notes of orange, amber and evernyl. An elegant, intense and long-lasting fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:34,ROSE GOURMAND 10ML / 0.34 oz,"ROSE GOURMAND 10 ML (0.34 FL. OZ). Floral eau de parfum. The scent reveals notes of rose, dry amber and vanilla. It's an intense, long-lasting and comfortable fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:35,WONDER ROSE 180 ML / 6.09 oz,"ZARA WONDER ROSE EAU DE TOILETTE 180 ML (6.0 FL. OZ). The fragrance reveals all the embellishment of a fruity cocktail formed by peach, red fruity notes and a hint of tutti frutti, which gives it a special luminous appeal.The sambac jasmine flower is wrapped in the creaminess of a vanilla and coconut note, guaranteeing an infinite addictive power. A fragrance designed for a charming and fun girl, who likes to reflect her personality through the perfume she uses.",Women,PERFUMESNEW
Women:PERFUMESNEW:36,WONDER ROSE 30 ML,"ZARA WONDER ROSE EAU DE TOILETTE 30 ML (1.0 FL. OZ). This fragrance reveals all the fantasy of a fruit cocktail comprising peach, red fruity notes and a hint of tutti frutti that gives it a special luminous attraction. Sambac jasmine flower is wrapped in the creaminess of coconut and vanilla, guaranteeing an infinitely addictive power. A fragrance designed for a fun and outgoing girl, who wants to show off her personality through her perfume.",Women,PERFUMESNEW
Women:PERFUMESNEW:37,APPLEJUICE 30 ML / 1.01 oz,"ZARA APPLEJUICE EAU DE TOILETTE 30 ML (1.0 FL. OZ). APPLEJUICE reveals a floral and fruity perfume, a lively and voluptuous fragrance. The scintillating notes of apple, orange and pink grapefruit reveal a fresh vibrant top note. At the heart the sensuality and femininity of a natural floral bouquet (rose, jasmine, violet and peony) is highlighted. The woody musky facets of cedar and sandalwood enhance the modern outline of the composition and add an enveloping touch.",Women,PERFUMESNEW
Women:PERFUMESNEW:38,FEMME 30 ML,"ZARA FEMME 30 ML (1.0 FL. OZ). Eau de toilette. Frangipani flower and peony top notes with subtle hints of bergamot create a vibrant sensation with incredible juiciness. At the heart, the seductive and crushed facets of orchid and heliotrope blend into the addictive creaminess of vanilla and tonka beans. The velvety base of white musk and warm woody notes lend a tactile and delicate character, enveloping the senses in an intense embrace.",Women,PERFUMESNEW
Women:PERFUMESNEW:39,APPLEJUICE 90 ML / 3.04 oz,"ZARA APPLEJUICE EAU DE TOILETTE 90 ML (3.0 FL. OZ). APPLEJUICE reveals a floral and fruity perfume, a lively and voluptuous fragrance. The scintillating notes of apple, orange and pink grapefruit give off fresh and vibrant scents. At the heart they highlight the sensuality and femininity of a natural floral bouquet (rose, jasmine, violet and peony). The woody musky facets of cedar and sandalwood enhance the modern profile of the composition and add an enveloping touch.",Women,PERFUMESNEW
Women:PERFUMESNEW:40,WONDER ROSE 90 ML / 3.04 oz,"ZARA WONDER ROSE EAU DE TOILETTE 90 ML (3.0 FL. OZ). The fragrance reveals all the embellishment of a fruity cocktail formed by peach, red fruity notes and a hint of tutti frutti, which gives it a special luminous appeal.The sambac jasmine flower is enveloped in the creaminess of a vanilla and coconut note, guaranteeing an infinite addictive power. A fragrance designed for a charming and fun girl, who likes to reflect her personality through the perfume she uses.",Women,PERFUMESNEW
Women:PERFUMESNEW:41,ORIENTAL 90ML / 3.04 oz + WONDER ROSE 90ML / 3.04 oz,"ZARA ORIENTAL EDT 90 ML + WONDER ROSE EDT 90 ML (3.0 FL. OZ). Eau de toilette duo set. ORIENTAL: An elegant and enchanting oriental fragrance that reveals femininity. The fragrance shows fresh notes of bergamot and sweet orange wrapped in a scent of caramel and vanilla. The aromas are mixed to create the impeccable balance between citrus and candy. WONDER ROSE: The fragrance reveals the whole embellishment of a fruity cocktail formed by peach, red fruity notes and a hint of tutti frutti, which gives it a special luminous appeal.The sambac jasmine flower is wrapped in the creaminess of a vanilla and coconut note, guaranteeing an infinite addictive power. A fragrance designed for a charming and fun girl, who likes to reflect her personality through the perfume she uses.",Women,PERFUMESNEW
Women:PERFUMESNEW:42,PINK FLAMBÉ 30 ML,"ZARA PINK FLAMBÉ EAU DE TOILETTE 30 ML (1.0 FL. OZ). A fun and boldly feminine fragrance with sweet hints of rose, jasmine and orchid wrapped in the warmth of vanilla, notes of wood and amber. A seductive, addictive and irresistible fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:43,FABULOUS SWEET 100 ML / 3.38 oz,"ZARA FABULOUS SWEET EDP 100 ML (3.4 FL. OZ). Eau de parfum. A slightly spicy juicy fruit comprising a luminous note of pear and scintillating facets of mandarin orange and pink pepper. An exotic sun floral bouquet (tuberose, ylang-ylang) sublimated by the refreshing facets of coconut water. An elegant woody patchouli blend wrapped in the addictive creaminess of black vanilla and tonka beans.",Women,PERFUMESNEW
Women:PERFUMESNEW:45,NUDE BOUQUET 100ML,"ZARA NUDE BOUQUET 100 ML (3.4 FL. OZ). Eau de parfum. The fragrance pyramid reveals notes of cherry, peony and vanilla. A fresh, pleasing and vibrant fragrance.",Women,PERFUMESNEW
Women:PERFUMESNEW:47,LIGHTLY BLOOM 100 ML,"ZARA LIGHTLY BLOOM EDP 100 ML (3.4 FL. OZ). Eau de parfum. The scent reveals notes of lotus flower, peony and musk. It’s a comfortable, captivating and elegant fragranceView more",Women,PERFUMESNEW
Women:PERFUMESNEW:49,NUDE BOUQUET + LIGHTLY BLOOM EDP 2x100 ML / 3.38 oz,"ZARA NUDE BOUQUET + LIGHTLY BLOOM EDP 100ML (3.4 FL. OZ). Eau de parfum duo set. The fragrance pyramid reveals notes of (l) cherry, peony and vanilla + (ll) lotus flower, peony and musk.",Women,PERFUMESNEW
Women:PERFUMESNEW:50,MAGNIFICENTLY DUBAI 75 ML / 2.54 oz,"ZARA OLFACTIVE/ No. 03 MAGNIFICENTLY DUBAI EDP 75 ML (2.54 FL. OZ). Eau de parfum. ¨From sunrise to sunset, bathed in adventure¨. Jo Malone CBE, founder of Jo Loves. - The essence reveals notes of saffron, nutmeg and leather.",Women,PERFUMESNEW
