id,name,details,gender,category
Men:ZARA ATHLETICZ:60,SPORTS BACKPACK,Multi-pocket backpack. Combination of materials and colours on the upper. The main compartment has two zip fastenings at different heights (the top access to the pocket is adjustable on each side thanks to two technical fasteners). Two adjustable mesh pockets on the sides. Top handle and two adjustable shoulder straps. Ergonomic padded back for improved comfort during use. Adjustable strap to the chest with clip buckle fastening.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:63,COMPACT COTTON T-SHIRT,Loose-fitting T-shirt made of compact cotton. Round neckline and short sleeves. Contrast logo print on the hem.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:66,TANK TOP WITH SLOGAN,Loose-fitting T-shirt made of cotton. Round neck and short sleeves. Contrast slogan print on the front.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:67,TRAINING SOCKS,Pack of 2 pairs of seamless mesh socks with ribbed trims.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:68,TRAINING TANK TOP,Loose-fitting T-shirt made of lightweight technical stretch fabric that moves in every direction.- Sleeveless with a round neck.- Front vents at the hem.- Logo print on the hem.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:69,BASIC TRAINING T-SHIRT,"T-shirt made of a technical, lightweight and stretch fabric. - Round neck and short sleeves. - Flat seams, more resistant and ideal for movement.- Printed logo detail.",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:70,COMFORT WORKOUT T-SHIRT,"T-shirt made of a lightweight and elastic fabric in every direction.- Round neck T-shirt with short sleeves.- Flat seams, more resistant and ideal for movement.- Printed logo detail.Zara Athleticz.",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:73,JOGGER BERMUDA SHORTS WITH EMBROIDERY,Bermuda shorts with an adjustable elasticated waistband with drawstring. Side pockets and back pocket detail. Contrast embroidery on the leg.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:74,RIBBED TANK TOP,Sleeveless top with a wide round neck.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:75,RUNNING SNEAKERS,Running sneakers with Spume Foam technology that guarantees lightness and comfort. Combination of colours and materials on the upper. Eight-eyelet facing that can be adjusted with a technical piece. Slightly chunky track sole.ATHLETICZ Collection.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:77,ATHLETICZ LAKEN® 0.75L / 25 oz THERMOS BOTTLE,"Thermos bottle made of LAKEN® brand stainless steel. It has a cap with a screw-type closure and an automatic button to drink through the mouthpiece. 0.75 capacity.- Free of BPA, phthalates or other harmful substances.- Internal coating of polyamide varnish, free of epoxy resin, totally safe and very resistant, which completely insulates thecontent and protects it. It does not break or crack due to dents or blows- Does not retain or impart flavours- Reusable and recyclable- Hermetic closureView more",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:85,BASEBALL TRAINING CAP,Peak cap with an adjustable strap at the back.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:91,CONTRAST JOGGING BERMUDA SHORTS,Bermuda shorts with an elasticated drawstring waistband. Front pockets with contrast thermo-sealed zip fastening.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:93,2-IN-1 TRAINING SHORTS,"Training shorts made of lightweight, stretchy technical fabric. Inner mesh. Designed to practise any sport.- Elastic waistband with inner drawstrings.- Hip pockets.- Inner leg length: 15.5 . / 6.1″- Printed logo detail with reflective effect.Zara Athleticz.",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:96,TEXTURED COMPRESSION T-SHIRT,"T-shirt made of technical fabric with high elasticity, adapting perfectly to movement. - Sleeveless with a round neck.- Combination of textures for improved breathability and wicking.Zara Athleticz.",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:97,STRAPPY CYCLING CULOTTES,"Culottes made of highly stretchy fabric. - Elastic straps for freedom of movement- Flatlock anti-abrasion seams.- Ergonomic bikepad made of quick-drying bacteriostatic fabric, suitable for training for any type of distance.- Differentiated bikepad filling to relieve pressure: the central foam is 80.6 thick and perforated for better ventilation, while the inserts are 4mm thick and allow for a wide position range on the bike.- Reflective-effect appliqués on the legs.Zara Athleticz.",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:98,CAP,"Cap made of stretchy, breathable fabric. Secure fit with inner elastic band.Zara Athleticz.",Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:102,TANK TOP WITH SLOGAN,Loose-fitting tank top made of cotton. Round neck. Contrast slogan print on the front.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:106,T-SHIRT WITH A PASSO STELVIO PRINT,T-shirt made of stretchy cotton fabric. Round neck and short sleeves. Contrast graphic prints on the front and back.Zara Athleticz.,Men,ZARA ATHLETICZ
Men:ZARA ATHLETICZ:110,TECHNICAL BUCKET HAT,Hat made of lightweight technical fabric. Featuring a wide brim with topstitching detail and adjustable chin tie.Zara Athleticz.,Men,ZARA ATHLETICZ
