id,name,details,gender,category
Men:T-SHIRTS:37,PREMIUM SWEATSHIRT,Loose-fitting sweatshirt with a wide ribbed neck and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:45,RIBBED SWEATSHIRT,Short sleeve sweatshirt with a round neck.,Men,T-SHIRTS
Men:T-SHIRTS:47,TEXTURED T-SHIRT,Round neck T-shirt with short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:50,T-SHIRT WITH EMBROIDERED SLOGAN,Loose-fitting T-shirt with a round neckline and short sleeves. Embroidered contrast slogan on the front.,Men,T-SHIRTS
Men:T-SHIRTS:51,T-SHIRT WITH EMBROIDERED SLOGAN,Wide T-shirt with a round neck and short sleeves. Featuring front matching hemstitch and embroidered slogan. Asymmetric hem with side vents.,Men,T-SHIRTS
Men:T-SHIRTS:52,T-SHIRT WITH CALLIGRAPHY PRINT,Loose-fitting round neck T-shirt with short sleeves. Contrast prints on the front and back. Contrast topstitched trims.,Men,T-SHIRTS
Men:T-SHIRTS:54,SWEATSHIRT WITH CONTRAST TRIMS,Loose-fitting sweatshirt with a round neck and short sleeves. Contrast piping details on the front and back. Ribbed trims.,Men,T-SHIRTS
Men:T-SHIRTS:56,CONTRAST PRINTED T-SHIRT,Round neck T-shirt with short sleeves. Matching textured velvet print on the front.,Men,T-SHIRTS
Men:T-SHIRTS:58,CONTRAST PRINTED T-SHIRT,Loose-fitting T-shirt made of cotton fabric. Round neck and short sleeves. Contrast reflective-effect prints on the front and back.Zara Athleticz.,Men,T-SHIRTS
Men:T-SHIRTS:60,HATTHANAN™ PRINT T-SHIRT,T-shirt made of cotton. Round neck and short sleeves. Contrast Hatthanan™ graphic print on the back.Zara Athleticz.,Men,T-SHIRTS
Men:T-SHIRTS:62,T-SHIRT WITH PRINTED LOGO,T-shirt made of a cotton fabric. Round neck and short sleeves. Contrast prints on the front and back.Zara Athleticz.,Men,T-SHIRTS
Men:T-SHIRTS:66,STRIPED T-SHIRT,Loose-fitting T-shirt with round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:67,STRIPED T-SHIRT,Round neck T-shirt with short sleeves. Contrast embroidery on the chest.,Men,T-SHIRTS
Men:T-SHIRTS:71,CONTRAST PRINTED T-SHIRT,Round neck T-shirt with short sleeves. Contrast prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:75,TEXTURED OTTOMAN T-SHIRT,Loose-fitting short sleeve T-shirt with a round neckline.,Men,T-SHIRTS
Men:T-SHIRTS:80,MUSCLE FIT KNIT T-SHIRT,Faded knit T-shirt with a round neckline and fitted short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:82,SWEATSHIRT WITH CONTRAST TOPSTITCHING,Loose-fitting sweatshirt with a round neck and short sleeves. Featuring contrast topstitching all over the garment.,Men,T-SHIRTS
Men:T-SHIRTS:84,RIPPED T-SHIRT,Loose-fitting T-shirt with a round neck and short sleeves. Faded effect. Rip details all over the garment.,Men,T-SHIRTS
Men:T-SHIRTS:85,RIPPED T-SHIRT,Loose-fitting T-shirt with a round neck and short sleeves. Rip details all over the garment.,Men,T-SHIRTS
Men:T-SHIRTS:86,TIE-DYE RIPPED KNIT T-SHIRT,"Loose-fitting knit T-shirt with round neckline, short sleeves and ripped effect.",Men,T-SHIRTS
Men:T-SHIRTS:87,PRINTED RIPPED T-SHIRT,T-shirt with a round neck and short sleeves. Contrast slogan print detail on the front and back. Ripped-effect details all over the garment.,Men,T-SHIRTS
Men:T-SHIRTS:88,RIPPED T-SHIRT WITH SLOGAN,Faded T-shirt with a round neck and short sleeves. Ripped effect. Contrast print on the back.,Men,T-SHIRTS
Men:T-SHIRTS:89,RIB NECK T-SHIRT,Loose-fitting T-shirt with a wide rib neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:95,KNIT T-SHIRT WITH VISCOSE,Knit T-shirt made of a spun viscose blend. Round neck and short sleeves. Ribbed trims.,Men,T-SHIRTS
Men:T-SHIRTS:103,MUSCLE FIT RIBBED T-SHIRT,Slim fit T-shirt with a round neck and fitted short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:107,RIBBED TANK TOP,Sleeveless top with a wide round neckline.,Men,T-SHIRTS
Men:T-SHIRTS:112,GRAFFITI PRINT T-SHIRT,T-shirt with a round neckline and short sleeves. Featuring a contrast prints on the front.,Men,T-SHIRTS
Men:T-SHIRTS:113,CONTRAST PRINTED T-SHIRT,T-shirt with a round neck and short sleeves. Contrast prints on the front and back. Faded effect and ripped details all over the garment.,Men,T-SHIRTS
Men:T-SHIRTS:117,SKULL PRINT T-SHIRT,Oversize round neck sleeveless T-shirt. Contrast print on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:119,PRINTED T-SHIRT,Loose-fitting short sleeve T-shirt with a round neckline and a contrast print on the front.,Men,T-SHIRTS
Men:T-SHIRTS:121,T-SHIRT WITH EMBROIDERED SLOGAN,T-shirt with a round neckline and short sleeves. Embroidered contrast slogan on the front.,Men,T-SHIRTS
Men:T-SHIRTS:122,ACID WASH T-SHIRT WITH SLOGAN,Loose-fitting T-shirt with a round neck and short sleeves. Contrast slogan print on the front.,Men,T-SHIRTS
Men:T-SHIRTS:123,SHIRT WITH CONTRAST SLOGAN,"Loose-fitting T-shirt featuring a round neck, short sleeves, a matching slogan print on the chest and a faded effect.",Men,T-SHIRTS
Men:T-SHIRTS:124,T-SHIRT WITH CONTRAST SLOGANS,Loose-fitting T-shirt with a round neck and short sleeves. Contrast slogan prints on the front.,Men,T-SHIRTS
Men:T-SHIRTS:126,SILVER PRINTED T-SHIRT,T-shirt with a round neckline and short sleeves. Contrast slogan print on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:128,SLOGAN PRINT T-SHIRT,Loose-fitting T-shirt with a round neck and short sleeves. Featuring contrast slogan prints all over the garment.,Men,T-SHIRTS
Men:T-SHIRTS:131,SLOGAN PRINT T-SHIRT,Round neck T-shirt with short sleeves. Contrast patch detail on the front. Contrast prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:135,T-SHIRT WITH PRINTED GRAPHICS,Loose-fitting T-shirt with a round neck and short sleeves. Contrast prints on the front and sleeve.,Men,T-SHIRTS
Men:T-SHIRTS:136,PRINTED SWEATSHIRT WITH SLOGAN,Sweatshirt with a round neck and short sleeves. Featuring a contrast print on the front.,Men,T-SHIRTS
Men:T-SHIRTS:137,T-SHIRT WITH CONTRAST POCKET,Loose-fitting T-shirt with a round neck and short sleeves. Flap patch pocket on the chest.,Men,T-SHIRTS
Men:T-SHIRTS:138,SWEATSHIRT WITH PRINTED SLOGANS,Sweatshirt with a round neck and short sleeves. Contrast prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:141,SLOGAN PATCH T-SHIRT,Loose-fitting T-shirt with a round neck and short sleeves. Patch with slogan printed on the chest.,Men,T-SHIRTS
Men:T-SHIRTS:142,PAPER PATCH SWEATSHIRT,Loose-fitting sweatshirt with a round neck and short sleeves. Patch on the front made of kraft paper with a printed slogan. Irregular finish with contrast topstitching detail.,Men,T-SHIRTS
Men:T-SHIRTS:143,T-SHIRT WITH CONTRAST PATCH,T-shirt with a round neck and short sleeves. Featuring a contrast patch on the front.,Men,T-SHIRTS
Men:T-SHIRTS:147,T-SHIRT WITH CONTRAST PATCH,Oversize round neck T-shirt with short sleeves. Contrast patch and prints on the front and back.,Men,T-SHIRTS
Men:T-SHIRTS:149,EMBROIDERED TEXTURED T-SHIRT,T-shirt with a round neck and short sleeves. Contrast embroidery detail on the front.,Men,T-SHIRTS
Men:T-SHIRTS:154,THE NOTORIOUS B.I.G. © BROOKLYN MINT T-SHIRT,"T-shirt with a round neckline and short sleeves. Notorious B.I.G. © Brooklyn Mint, LLC contrast graphics on the front and back.",Men,T-SHIRTS
Men:T-SHIRTS:159,SHIELD PRINT T-SHIRT,Round neck T-shirt featuring short sleeves with contrast trims and a front print.,Men,T-SHIRTS
Men:T-SHIRTS:161,STRIPED T-SHIRT,Round neck T-shirt with long sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:162,EMBROIDERED T-SHIRT,T-shirt with a round neckline and short sleeves. Contrast embroidery detail on the front.,Men,T-SHIRTS
Men:T-SHIRTS:164,CROPPED DENIM T-SHIRT,Boxy fit cropped T-shirt with a round neck and short sleeves. Irregular trims.,Men,T-SHIRTS
Men:T-SHIRTS:168,CONTRAST DENIM T-SHIRT,Oversize denim T-shirt. Round neckline and short sleeves.,Men,T-SHIRTS
Men:T-SHIRTS:170,VINTAGE FADED DENIM T-SHIRT,"T-shirt made of lightweight denim. Featuring a round neckline, short sleeves and a vintage-effect fade.",Men,T-SHIRTS
