id,name,details,gender,category
Men:SWEATERS_CARDIGANS:191,LINEN - VISCOSE KNIT T-SHIRT,Knit oversize T-shirt made of a spun linen and viscose blend. Round neck and short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:192,LINEN - COTTON CARDIGAN,"Loose-fitting cardigan made of a spun viscose and linen blend. Featuring a lapel collar, long sleeves and a button-up front.",Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:195,CROCHET KNIT T-SHIRT,Short sleeve knit T-shirt made of an open-textured fabric. Round neck and ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:197,CROCHET KNIT SHIRT,Relaxed fit shirt made of an open-textured fabric. Camp collar and short sleeves. Ribbed trims. Button-up front.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:198,GEOMETRIC JACQUARD KNIT SHIRT,Relaxed fit knit shirt. Camp collar and short sleeves. Button-up front.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:200,GEOMETRIC KNIT JACQUARD BERMUDA SHORTS,Relaxed-fit Bermuda shorts. Elastic waistband and front pockets.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:201,PATCHWORK JACQUARD KNIT BERMUDA SHORTS,Knit Bermuda shorts featuring an adjustable elasticated waistband with drawstrings. Side pockets.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:203,CROCHET TANK TOP,Round neck tank top in a textured open knit fabric.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:204,CROCHET VEST,Sleeveless knit vest made of an open-textured fabric. Round neck. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:205,FLORAL JACQUARD VEST,Knit vest. Sleeveless with a round neck. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:206,TEXTURED KNIT VEST,Knit sleeveless vest made of a spun cotton blend fabric. V-neck. Ribbed trims. Button-up front.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:208,TEXTURED KNIT VEST,Knit V-neck vest made of spun cotton fabric. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:211,KNIT TANK TOP,Sleeveless knit top. Wide round neck. Contrast ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:213,GEOMETRIC JACQUARD KNIT VEST,Vest made of a cotton blend. V-neck. Ribbed trims.,Men,SWEATERS_CARDIGANS
Men:SWEATERS_CARDIGANS:214,TEXTURED GEOMETRIC PRINT KNIT POLO SHIRT,Knit collared polo shirt with an open texture. Front button fastening. Short sleeves. Ribbed trims.,Men,SWEATERS_CARDIGANS
